"GeneID","Symbol","Name","Control","LPS0111B5","LPSO55","induction score","PSORT","PROTCOMP","Symbol","","IFN/kB","Domain","","tag","annotation","Priority","","Domain"
"GeneID:12759","Clu","clusterin","0.22","0.28","0.19","1.272727272727273","extr","extr","Clu","","","","","","","","","Clusterin,DUF2869,DUF2869,Laminin_II,Laminin_II,DUF2757,DUF2757,Transposase_30,Transposase_30,Transposase_30,IncA,IncA,Mt_ATP-synt_B,Mt_ATP-synt_B,DUF948,DUF948,TBPIP,TBPIP,DUF2422"
"GeneID:76779","Cluap1","clusterin associated protein 1","6.16","2.93","2.81","0.47564935064935066","cyto_nucl","nucl","Cluap1","","","","","","","","","Cluap1,Tweety,Tweety,OmpH,OmpH"
"GeneID:74438","Clvs1","clavesin 1","2.75","1.45","1.36","0.5272727272727272","cyto","cyto","Clvs1","","","","","","","","","CRAL_TRIO,CRAL_TRIO_N,CRAL_TRIO_N"
"GeneID:69634","Clybl","citrate lyase beta like","6.24","4.74","4.49","0.7596153846153846","mito","mito","Clybl","","","","","","","","","HpcH_HpaI"
"GeneID:12763","Cmah","cytidine monophospho-N-acetylneuraminic acid hydroxylase","0.48","0.24","0.23","0.5","cyto","cyto","Cmah","","","","","","","","","Rieske,Lactamase_B_2,Lactamase_B"
"GeneID:12764","Cmas","cytidine monophospho-N-acetylneuraminic acid synthetase","37.05","20.8","19.91","0.5614035087719299","nucl","nucl","Cmas","","","","","","","","","CTP_transf_3,NTP_transf_3"
"GeneID:69574","Cmbl","carboxymethylenebutenolidase-like (Pseudomonas)","7.19","4.53","4.17","0.6300417246175244","cyto","cyto","Cmbl","","","","","","","","","DLH,Abhydrolase_5,Abhydrolase_6,Abhydrolase_6,Peptidase_S9,Peptidase_S9,Abhydrolase_2,Abhydrolase_1,Abhydrolase_1,Abhydrolase_1,FSH1,BAAT_C,BAAT_C,Abhydrolase_4,DUF915,DUF915,Abhydrolase_3,Abhydrolase_3,DUF829"
"GeneID:67899","Cmc1","COX assembly mitochondrial protein homolog (S. cerevisiae)","48.33","31.74","33.27","0.6567349472377405","extr","mito","Cmc1","","","","","","","","","Cmc1,Tmemb_18A,CHCH,PAZ_siRNAbind,COX17,COX17,COX6B,NDUF_B7,Pet191_N,Pet191_N,DUF1903,DUF1903"
"GeneID:14747","Cmklr1","chemokine-like receptor 1","5.05","5.94","6.32","1.1762376237623764","plas","plas","Cmklr1","","","","","","","","","7tm_1"
"GeneID:66116","Cml1","camello-like 1","1.06","0.28","0.29","0.2641509433962264","plas","plas","Cml1","","","","","","","","","Acetyltransf_1,FR47,DUF3272,DUF3272"
"GeneID:66588","Cmpk1","cytidine monophosphate (UMP-CMP) kinase 1","117.66","108.02","108.11","0.918069012408635","mito","cyto","Cmpk1","","","","","","","","","ADK,Thymidylate_kin,Thymidylate_kin,Zeta_toxin,DUF3840"
"GeneID:22169","Cmpk2","cytidine monophosphate (UMP-CMP) kinase 2, mitochondrial","16.98","613.48","902.65","36.129564193168434","mito","mito","Cmpk2","","","","","","SILAC constarntly","3.0","also inducible","Thymidylate_kin"
"GeneID:68119","Cmtm3","CKLF-like MARVEL transmembrane domain containing 3","153.47","79.83","79.06","0.5201668078451814","plas","plas","Cmtm3","","","","","","","","","MARVEL"
"GeneID:97487","Cmtm4","CKLF-like MARVEL transmembrane domain containing 4","13.76","7.67","8.0","0.5574127906976745","plas","plas","Cmtm4","","","","","","","","","MARVEL,YbhQ"
"GeneID:67213","Cmtm6","CKLF-like MARVEL transmembrane domain containing 6","49.98","62.31","74.17","1.246698679471789","plas","plas","Cmtm6","","","","","","","","","MARVEL,DUF606"
"GeneID:102545","Cmtm7","CKLF-like MARVEL transmembrane domain containing 7","93.54","65.65","70.72","0.7018387855462904","plas","plas","Cmtm7","","","","","","","","","MARVEL,DUF788,DUF788"
"GeneID:70031","Cmtm8","CKLF-like MARVEL transmembrane domain containing 8","0.99","0.57","0.39","0.5757575757575757","plas","plas","Cmtm8","","","","","","","","","MARVEL,DUF2207"
"GeneID:12785","Cnbp","cellular nucleic acid binding protein","178.69","134.08","127.68","0.7503497677542112","extr","nucl","Cnbp","","","","","","","","","CTV_P33,CTV_P33"
"GeneID:66054","Cndp2","CNDP dipeptidase 2 (metallopeptidase M20 family)","370.22","288.94","297.44","0.780454864675058","cyto","extr","Cndp2","","","","","","","","","Peptidase_M20,M20_dimer"
"GeneID:12793","Cnih","cornichon homolog (Drosophila)","95.89","65.63","63.71","0.6844300761288976","plas","plas","Cnih","","","","","","","","","Cornichon,Abi,TatC,CTP_transf_1,DPM3,DPM3"
"GeneID:12794","Cnih2","cornichon homolog 2 (Drosophila)","0.33","0.16","0.15","0.48484848484848486","extr","golg","Cnih2","","","","","","","","","Cornichon,Cornichon,DUF2568,DUF2568"
"GeneID:98417","Cnih4","cornichon homolog 4 (Drosophila)","56.53","57.11","56.84","1.010260038917389","plas","plas","Cnih4","","","","","","","","","Cornichon,DUF1035,Peptidase_M50,DUF2650,DUF2650"
"GeneID:215748","Cnksr3","Cnksr family member 3","3.5","2.56","2.32","0.7314285714285714","nucl","nucl","Cnksr3","","","","","","","","","DUF1170,CRIC_ras_sig,SAM_1,SAM_2,PDZ,SAM_PNT"
"GeneID:12797","Cnn1","calponin 1","0.89","0.59","0.52","0.6629213483146067","cyto","cyto","Cnn1","","","","","","","","","Calponin,Calponin,Calponin,CH,CAMSAP_CH,CDC24"
"GeneID:12798","Cnn2","calponin 2","21.75","21.96","21.87","1.0096551724137932","cyto","cyto","Cnn2","","","","","","","","","Calponin,Calponin,Calponin,CH,CAMSAP_CH"
"GeneID:71994","Cnn3","calponin 3, acidic","1.73","2.92","2.79","1.6878612716763006","cyto","cyto","Cnn3","","","","","","","","","Calponin,Calponin,Calponin,CH,CAMSAP_CH,CDC24"
"GeneID:94219","Cnnm2","cyclin M2","4.05","1.59","1.51","0.3925925925925926","plas","plas","Cnnm2","","","","","","","","","DUF21,CBS,CBS,cNMP_binding,cNMP_binding,Nrf1_DNA-bind"
"GeneID:94218","Cnnm3","cyclin M3","7.46","2.2","1.95","0.29490616621983917","plas","plas","Cnnm3","","","","","","","","","DUF21,CBS,CBS,cNMP_binding,Nrf1_DNA-bind"
"GeneID:94220","Cnnm4","cyclin M4","4.86","1.66","1.58","0.3415637860082304","plas","plas","Cnnm4","","","","","","","","","DUF21,CBS,CBS,cNMP_binding,Nrf1_DNA-bind"
"GeneID:117197","Cno","cappuccino","12.05","10.61","10.5","0.8804979253112032","nucl","cyto","Cno","","","","","","","","",""
"GeneID:234594","Cnot1","CCR4-NOT transcription complex, subunit 1","23.95","24.83","22.76","1.0367432150313152","cyto","plas","Cnot1","","","","","","","","","Not1,DUF3819"
"GeneID:78893","Cnot10","CCR4-NOT transcription complex, subunit 10","13.41","8.83","8.49","0.6584638329604773","cyto","nucl","Cnot10","","","","","","","","","TPR_1,TPR_1,TPR_1,TPR_1,TPR_1,TPR_2,TPR_2,TPR_2,TPR_2,TPR_2,TPR_2,TPR_2,TPR_2,Apc3,Apc3,Apc3,Apc3,Apc3,Apc3,Apc3,BLOC1_2"
"GeneID:72068","Cnot2","CCR4-NOT transcription complex, subunit 2","18.42","17.4","16.09","0.9446254071661236","nucl","nucl,cyto","Cnot2","","","","","","","","","NOT2_3_5"
"GeneID:232791","Cnot3","CCR4-NOT transcription complex, subunit 3","15.23","6.99","6.59","0.45896257386736705","nucl","nucl","Cnot3","","","","","","","","","Not3,NOT2_3_5,Lectin_N,Exonuc_VII_L"
"GeneID:53621","Cnot4","CCR4-NOT transcription complex, subunit 4","13.09","13.96","14.48","1.06646294881589","nucl","nucl","Cnot4","","","","","","","","","RRM_1,zf-C3HC4,Rtf2"
"GeneID:104625","Cnot6","CCR4-NOT transcription complex, subunit 6","27.48","30.01","28.63","1.0920669577874818","cyto","cyto","Cnot6","","","LRR","","","","4.0","","Exo_endo_phos,LRR_4,LRR_4,LRR_1,LRR_1,LRR_1,LRR_1"
"GeneID:231464","Cnot6l","CCR4-NOT transcription complex, subunit 6-like","31.61","12.9","13.81","0.40809870294210693","cyto","cyto","Cnot6l","","","LRR","","","","4.0","","Exo_endo_phos,LRR_4,LRR_4,LRR_4,LRR_1,LRR_1,LRR_1,LRR_1,LRR_1"
"GeneID:18983","Cnot7","CCR4-NOT transcription complex, subunit 7","23.9","29.96","29.04","1.2535564853556487","cyto","nucl","Cnot7","","","","","","","","","CAF1,RNase_T,RNase_T"
"GeneID:69125","Cnot8","CCR4-NOT transcription complex, subunit 8","28.98","15.2","15.46","0.5244996549344375","cysk","nucl","Cnot8","","","","","","","","","CAF1"
"GeneID:12799","Cnp","2',3'-cyclic nucleotide 3' phosphodiesterase","22.49","16.68","18.9","0.7416629613161405","cyto,mito","cyto,mito","Cnp","","","","","","","","","CNPase,Zeta_toxin,6PF2K,6PF2K,KTI12,AAA,AAA_5,NB-ARC,NB-ARC,DUF87,GSPII_E,GSPII_E,NACHT,AAA_10,cobW,RNA_helicase"
"GeneID:56530","Cnpy2","canopy 2 homolog (zebrafish)","72.44","45.56","43.96","0.6289342904472668","extr","E.R.","Cnpy2","","","","","","","","","DUF3456,SapB_2"
"GeneID:72029","Cnpy3","canopy 3 homolog (zebrafish)","75.72","38.17","38.21","0.5040940306391971","extr","extr","Cnpy3","","","","","","","","","DUF3456,SapB_1"
"GeneID:66455","Cnpy4","canopy 4 homolog (zebrafish)","17.08","7.79","7.28","0.45608899297423894","extr","extr","Cnpy4","","","","","","","","","DUF3456,SapB_1,SapB_1"
"GeneID:12802","Cnr2","cannabinoid receptor 2 (macrophage)","21.74","0.22","0.38","0.010119595216191353","plas","plas","Cnr2","","","","","","","","","7tm_1,7TM_GPCR_Srx,7TM_GPCR_Srx"
"GeneID:380686","Cnrip1","cannabinoid receptor interacting protein 1","11.81","4.86","5.67","0.41151566469093986","cyto","lyso","Cnrip1","","","","","","","","",""
"GeneID:226744","Cnst","consortin, connexin sorting protein","4.74","1.02","1.11","0.2151898734177215","nucl","plas","Cnst","","","","","","","","",""
"GeneID:68107","Cntd1","cyclin N-terminal domain containing 1","0.15","0.13","0.11","0.8666666666666667","cyto","pero","Cntd1","","","","","","","","","Cyclin_N,Cyclin_N,Cyclin_N"
"GeneID:12803","Cntf","ciliary neurotrophic factor","0.68","0.38","0.26","0.5588235294117647","cyto","cyto","Cntf","","","","","","","","","CNTF,priB_priC"
"GeneID:338349","Cntln","centlein, centrosomal protein","1.86","1.33","1.24","0.7150537634408602","nucl","extr,nucl","Cntln","","","","","","","","","DUF972,DUF972,DUF972,Spc7,Spc7,Spc7,NPHI_C,LMBR1,IncA,IncA,IncA,Phage_GPO,Phage_GPO"
"GeneID:53321","Cntnap1","contactin associated protein-like 1","0.56","0.16","0.13","0.2857142857142857","extr","plas","Cntnap1","","","","","","","","","Laminin_G_2,Laminin_G_2,Laminin_G_2,Laminin_G_2,Laminin_G_1,Laminin_G_1,Laminin_G_1,Laminin_G_1,F5_F8_type_C,EGF,EGF"
"GeneID:216846","Cntrob","centrobin, centrosomal BRCA2 interacting protein","1.79","0.54","0.5","0.3016759776536313","nucl","cyto","Cntrob","","","","","","","","",""
"GeneID:71743","Coasy","Coenzyme A synthase","13.9","5.12","5.3","0.3683453237410072","mito","cyto","Coasy","","","","","","","","","CoaE,CTP_transf_2,DUF2051,PRK,APS_kinase,ATP_bind_2"
"GeneID:319876","Cobll1","Cobl-like 1","0.27","1.35","1.24","5.0","nucl","plas","Cobll1","","","","","","","","","Cobl,Cobl,Cobl,Cobl,RBD"
"GeneID:58202","Cobra1","cofactor of BRCA1","33.39","16.03","15.22","0.48008385744234805","nucl","nucl","Cobra1","","","","","","","","","COBRA1,DNA_ligase_A_N,DNA_ligase_A_N,DUF1275,BatA"
"GeneID:12810","Coch","coagulation factor C homolog (Limulus polyphemus)","0.05","0.09","0.11","1.7999999999999998","extr","extr","Coch","","","","","","","","","VWA,VWA,LCCL"
"GeneID:16834","Cog1","component of oligomeric golgi complex 1","19.91","13.38","13.04","0.6720241084881969","nucl","golg","Cog1","","","","","","","","","Vps51"
"GeneID:76332","Cog2","component of oligomeric golgi complex 2","18.44","15.6","15.23","0.8459869848156182","nucl","golg","Cog2","","","","","","","","","DUF3510,DUF3510,COG2,COG2,COG2,Vps51,Vps51,DUF1664,DUF1664,DUF1664,COG5,COG5,COG5,Reo_sigmaC,Reo_sigmaC,Reo_sigmaC"
"GeneID:338337","Cog3","component of oligomeric golgi complex 3","15.89","13.12","12.13","0.8256765261170547","cyto","golg","Cog3","","","","","","","","","Sec34,Sec34,Sec34,Laminin_I,Aha1_N,Aha1_N"
"GeneID:102339","Cog4","component of oligomeric golgi complex 4","21.03","13.08","12.36","0.6219686162624821","cyto_nucl","golg","Cog4","","","","","","","","","COG4,Vps53_N,Vps53_N,Vps53_N,Vps53_N,COG5,COG5,COG5,COG5"
"GeneID:238123","Cog5","component of oligomeric golgi complex 5","11.41","9.37","8.99","0.8212094653812444","cyto","cyto","Cog5","","","","","","","","","COG5,COG5,Vps51,COG2,COG2,DUF2450"
"GeneID:67542","Cog6","component of oligomeric golgi complex 6","14.24","9.46","9.2","0.6643258426966293","cysk","golg","Cog6","","","","","","","","","COG6,BLOC1_2,Cast,DUF948,DUF948,IncA,Syntaxin,DUF972"
"GeneID:233824","Cog7","component of oligomeric golgi complex 7","23.92","15.49","15.05","0.6475752508361203","cyto","golg","Cog7","","","","","","","","","COG7,COG5,COG5,FlgN,FlgN"
"GeneID:97484","Cog8","component of oligomeric golgi complex 8","18.69","10.59","9.9","0.5666131621187801","cyto","golg","Cog8","","","","","","","","","Dor1,Vps51,Vps51,DUF842,DUF842"
"GeneID:12812","Coil","coilin","4.51","2.65","2.79","0.5875831485587584","nucl","nucl","Coil","","","","","","","","",""
"GeneID:12816","Col12a1","collagen, type XII, alpha 1","1.12","1.35","1.08","1.2053571428571428","extr","extr","Col12a1","","","","","","","","","fn3,fn3,fn3,fn3,fn3,fn3,fn3,fn3,fn3,fn3,fn3,fn3,fn3,fn3,fn3,fn3,fn3,fn3,VWA,VWA,VWA,VWA,Interfer-bind,Interfer-bind,Interfer-bind,Interfer-bind,Interfer-bind,Interfer-bind,Interfer-bind,Interfer-bind,Interfer-bind,Interfer-bind,Interfer-bind,Interfer-bind,Interfer-bind,Interfer-bind,Interfer-bind,Collagen,Collagen,Collagen,Collagen,Collagen,DUF2369,DUF2369,DUF2369,DUF2369,DUF2369,DUF2369,DUF2369,DUF2369,DUF2369,DUF2369,Toxin_R_bind_N,CCP_MauG,DUF3520"
"GeneID:12819","Col15a1","collagen, type XV, alpha 1","0.3","0.95","0.79","3.1666666666666665","extr","extr","Col15a1","","","","","","","","","Endostatin,Endostatin,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Laminin_G_2,DUF1080"
"GeneID:107581","Col16a1","collagen, type XVI, alpha 1","0.31","0.23","0.18","0.7419354838709677","cyto","plas","Col16a1","","","","","","","","","Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Laminin_G_2"
"GeneID:12822","Col18a1","collagen, type XVIII, alpha 1","27.57","53.97","49.37","1.957562568008705","extr","extr","Col18a1","","","","","","","","","Endostatin,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Laminin_G_2"
"GeneID:12823","Col19a1","collagen, type XIX, alpha 1","0.05","0.15","0.16","2.9999999999999996","mito","extr","Col19a1","","","","","","","","","Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen"
"GeneID:12842","Col1a1","collagen, type I, alpha 1","10.66","8.45","7.7","0.7926829268292682","extr","extr","Col1a1","","","","","","","","","Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,COLFI,VWC"
"GeneID:12843","Col1a2","collagen, type I, alpha 2","11.09","9.09","8.22","0.8196573489630298","extr","extr","Col1a2","","","","","","","","","Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,COLFI,Frataxin_Cyay"
"GeneID:73368","Col20a1","collagen, type XX, alpha 1","0.5","0.3","0.26","0.6","extr","plas","Col20a1","","","","","","","","","fn3,fn3,fn3,fn3,fn3,fn3,VWA,Collagen,Collagen,Collagen,Interfer-bind,Interfer-bind,Interfer-bind,Interfer-bind,YjeF_N,DUF2146"
"GeneID:237759","Col23a1","collagen, type XXIII, alpha 1","0.48","0.52","0.4","1.0833333333333335","E.R.","extr","Col23a1","","","","","","","","","Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen"
"GeneID:373864","Col27a1","collagen, type XXVII, alpha 1","0.05","4.05","3.52","80.99999999999999","extr","plas","Col27a1","","","","","","","","","Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,COLFI,COLFI,Laminin_G_2,Laminin_G_2,BioY"
"GeneID:12824","Col2a1","collagen, type II, alpha 1","0.47","0.41","0.3","0.8723404255319149","extr","extr","Col2a1","","","","","","","","","Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,COLFI,Frataxin_Cyay"
"GeneID:12825","Col3a1","collagen, type III, alpha 1","1.16","1.17","0.95","1.0086206896551724","extr","extr","Col3a1","","","","","","","","","Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,COLFI,VWC"
"GeneID:12826","Col4a1","collagen, type IV, alpha 1","3.33","3.27","2.93","0.9819819819819819","extr","extr","Col4a1","","","","","","","","","Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,C4,C4,P12"
"GeneID:12827","Col4a2","collagen, type IV, alpha 2","1.82","1.81","1.57","0.9945054945054945","extr","extr","Col4a2","","","","","","","","","Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,C4,C4"
"GeneID:68018","Col4a3bp","collagen, type IV, alpha 3 (Goodpasture antigen) binding protein","36.29","26.3","26.24","0.724717553044916","cyto,nucl","cyto,nucl","Col4a3bp","","","","","","","","","START,START,PH,Acyl_CoA_thio"
"GeneID:12830","Col4a5","collagen, type IV, alpha 5","4.03","3.73","3.24","0.9255583126550868","extr","extr","Col4a5","","","","","","","","","Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,C4,C4"
"GeneID:94216","Col4a6","collagen, type IV, alpha 6","0.12","0.11","0.07","0.9166666666666667","extr","extr","Col4a6","","","","","","","","","Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,C4,C4"
"GeneID:12831","Col5a1","collagen, type V, alpha 1","1.72","1.48","1.37","0.8604651162790697","extr","extr","Col5a1","","","","","","","","","Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,COLFI,Laminin_G_2,Laminin_G_1"
"GeneID:12832","Col5a2","collagen, type V, alpha 2","3.69","2.79","2.83","0.7560975609756098","extr","extr","Col5a2","","","","","","","","","Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,COLFI,VWC,Fibrinogen_C"
"GeneID:53867","Col5a3","collagen, type V, alpha 3","0.39","0.41","0.38","1.051282051282051","extr","plas","Col5a3","","","","","","","","","Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,COLFI,Laminin_G_2,Laminin_G_1"
"GeneID:12833","Col6a1","collagen, type VI, alpha 1","4.96","3.73","4.04","0.7520161290322581","extr","extr","Col6a1","","","","","","","","","VWA,VWA,VWA,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,VWA_CoxE,VWA_CoxE,VWA_CoxE,Piwi,Med25_VWA"
"GeneID:12834","Col6a2","collagen, type VI, alpha 2","3.98","3.11","2.83","0.7814070351758794","extr","extr","Col6a2","","","","","","","","","VWA,VWA,VWA,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen"
"GeneID:12835","Col6a3","collagen, type VI, alpha 3","2.28","2.4","2.0","1.0526315789473684","extr","plas","Col6a3","","","","","","","","","VWA,VWA,VWA,VWA,VWA,VWA,VWA,VWA,VWA,VWA,VWA,VWA,Collagen,Collagen,Collagen,Kunitz_BPTI,Med25_VWA,Med25_VWA,Med25_VWA,Med25_VWA,Med25_VWA,Med25_VWA,Med25_VWA,fn3"
"GeneID:12837","Col8a1","collagen, type VIII, alpha 1","1.18","1.04","1.02","0.8813559322033899","E.R.","extr","Col8a1","","","","","","","","","Collagen,Collagen,Collagen,Collagen,Collagen,C1q"
"GeneID:12841","Col9a3","collagen, type IX, alpha 3","0.22","0.12","0.07","0.5454545454545454","extr","extr","Col9a3","","","","","","","","","Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen,Collagen"
"GeneID:140792","Colec12","collectin sub-family member 12","34.07","25.61","25.77","0.7516877017904314","plas","plas","Colec12","","","","","","","","","Lectin_C,Collagen,Collagen,Collagen,Reo_sigmaC,Reo_sigmaC,Reo_sigmaC,Filament,Filament,IncA,IncA,Atg14,Atg14,Atg14,Fib_alpha,Fib_alpha,Fib_alpha,Fib_alpha,Spc7,Spc7,Spc7,Spc7,Spc7,Laminin_I,Laminin_I"
"GeneID:17846","Commd1","COMM domain containing 1","46.95","38.74","39.87","0.8251331203407881","cyto","nucl","Commd1","","","","","","","","","HCaRG"
"GeneID:69456","Commd10","COMM domain containing 10","34.99","24.74","23.75","0.7070591597599313","cyto","mito","Commd10","","","","","","","","","HCaRG,BPL_N"
"GeneID:52245","Commd2","COMM domain containing 2","27.54","19.91","19.88","0.7229484386347131","cysk","nucl","Commd2","","","","","","","","","HCaRG,SOCS"
"GeneID:12238","Commd3","COMM domain containing 3","77.99","55.31","52.8","0.7091934863444032","cyto","nucl","Commd3","","","","","","","","","HCaRG,zf-TRAF"
"GeneID:66199","Commd4","COMM domain containing 4","47.78","31.91","34.58","0.6678526580159062","extr","nucl","Commd4","","","","","","","","","HCaRG"
"GeneID:66398","Commd5","COMM domain containing 5","19.54","8.05","7.56","0.41197543500511774","nucl","nucl","Commd5","","","","","","","","","HCaRG"
"GeneID:66200","Commd6","COMM domain containing 6","55.38","29.27","28.12","0.5285301552907187","cyto","golg,cyto","Commd6","","","","","","","","","HCaRG"
"GeneID:99311","Commd7","COMM domain containing 7","41.69","22.97","22.94","0.5509714559846486","cyto","cyto","Commd7","","","","","","","","","HCaRG"
"GeneID:27784","Commd8","COMM domain containing 8","49.67","26.28","26.64","0.5290920072478357","cyto","cyto","Commd8","","","","","","","","","HCaRG,Cytochrom_B562,Cytochrom_B562"
